model,r2,mse,rmse,mae
linear,8.507043999421903,248.8455815914621,7.674573668110783,0.2492280625307784
ridge,3.4777253277849614,96.01534870634369,4.049128438953116,0.12514881522027627
lasso,0.0006432258046931799,1.3096957958091962,0.1223110564367699,0.11062951478610644
enet,0.001320163161400535,1.2968301242131433,0.12163359310766776,0.11020708092613771
xgb,0.032731155124139905,0.910729998534757,0.08936077815292975,0.05873639663943952
lgbm,0.035408173222057394,1.1870346537223082,0.11615906242942088,0.08860649830763437
catboost,0.025199883707075925,0.9580496419568655,0.09419757028596878,0.08068369194903224
nn1,0.009083824279580408,1.2288200513221972,0.11603889893282729,0.08942340119539235
nn2,0.017338884501626586,0.9412412522697121,0.08890892771151158,0.0706736453691532
nn3,0.017405090994772356,1.001583405966676,0.09377968204173286,0.07632555310744432
