model,r2,mse,rmse,mae
linear,99.15611872208629,64607.01752513387,123.80429761842532,3.997084176425453
ridge,2.4544562599758857,1846.0853935157204,17.766883964934113,1.8125623565261513
lasso,0.028098364446055932,41.00249675761713,0.8067510493626945,0.6416100832876058
enet,0.030155978420261652,40.84069446517041,0.8072915738009959,0.6595798320221219
xgb,0.014970848924313702,31.589149585274274,0.6430571984853437,0.5055369985390196
lgbm,0.02028671299047802,35.39299663511551,0.7280931877597092,0.5266826407730829
catboost,0.02902087918420109,34.694034039608376,0.7259897486402481,0.5659375739571609
nn1,0.0627351626860834,54.90714101664009,1.0369798959047773,0.5557622631344277
nn2,0.04107857073250462,46.5703016287178,0.8918769175389234,0.5907431018707251
nn3,0.07032763154836047,68.44886969905431,1.2503403893403608,0.8320270342962565
