feature,importance,feature_category
x_EBITEstDisp,476,3.0
x_EPSEstDispFY1C,269,3.0
x_AdjFwdEPC,227,5.0
x_EPSEstDispFY2C,219,3.0
x_SUEC,205,3.0
x_RevMagFY1C,163,3.0
x_IndRel_EPSEstDispFY1C,154,3.0
x_AdjRevMagC,141,3.0
x_RevEstDisp,120,3.0
x_AdjEPSNumRevFY1C,113,3.0
x_IndRel_EPSSurpC,107,3.0
x_SalesToEPSChg,100,4.0
x_IO_Concentration,99,1.0
x_IO_ChgofNumBY,98,1.0
x_AdjFwdFCFPC,97,5.0
x_IndRel_AdjAccruals,97,4.0
x_IO_Foreign,95,1.0
x_IndRel_SEV,95,5.0
x_AnnVol12M,95,8.0
x_EPSNumRevFY1C,94,3.0
x_12QTrendTTMEPS,94,2.0
x_IO_Level_AM,92,1.0
x_Chg1YOPM,92,2.0
x_Alpha60M,91,1.0
x_IO_InvDuration,90,1.0
x_ChgSalestoChgEPS,90,4.0
x_PAdjChg3YEPS,89,2.0
x_Chg1YROA,86,2.0
x_Beta60M,86,8.0
x_90DCV,85,8.0
x_Chg4QSalesTrend,84,2.0
x_IndRel_PM5D,84,1.0
x_52WVPT20DLag,84,1.0
x_IO_Level,82,1.0
x_AdjEBITP,81,5.0
x_Chg1YAmihud,81,8.0
x_ChgSalesMargin,80,4.0
x_IndRel_PTMargin,80,6.0
x_PAdjChg1YSales,79,2.0
x_IndRel_SUEC,79,3.0
x_IndRel_CashEV,79,5.0
x_Chg1YTurnover,78,1.0
x_IndRel_ShareChg,78,6.0
x_IndRel_RONA,77,5.0
x_PM1M,77,1.0
x_EBITMargin,76,4.0
x_LogUnadjPrice,75,1.0
x_IndRel_ShortIntTrdVol,75,1.0
x_IndRel_FwdFCFPC,73,5.0
x_IndRel_TotalAccruals,73,4.0
x_IndRel_BP,73,5.0
x_IO_BreadthStabHD,72,1.0
x_IO_NAT,71,1.0
x_SalesAcc,71,2.0
x_IndRel_PM1M,71,1.0
x_PAdjChg3YSales,71,2.0
x_DepToCapex,70,4.0
x_WCAccruals,70,4.0
x_MaxRetPayoff,70,1.0
x_60MAVGTTMROE,70,6.0
x_LogTTMSales,70,7.0
x_PM5D,70,1.0
x_Chg3YOPM,70,2.0
x_IndRel_DivP,69,5.0
x_IndRel_AccrualRatioCF,69,4.0
x_IndRel_RecTurn,68,6.0
x_IO_BreadthStabBY,68,1.0
x_PA52WL20DLag,68,1.0
x_Alpha36M6MPChg,68,1.0
x_IndRel_SolvencyRatio,68,5.0
x_60MAVGTTMROA,67,6.0
x_DebtChg1Y,67,6.0
x_IndRel_LTDE,67,6.0
x_CashBurn,67,4.0
x_IO_ChgofIO_AM,67,1.0
x_Alpha12M6MPChg,67,1.0
x_Alpha18M6MPChg,67,1.0
x_EPSToOCFChg,67,4.0
x_IndRel_SP,66,5.0
x_BP,66,5.0
x_IndRel_PAdjChg1YSales,66,2.0
x_IndRel_EPSToSalesChg1Y,66,4.0
x_6MAvgChg1MRecC,65,3.0
x_130DMinRtn,65,8.0
x_CVVolPrc20D,65,1.0
x_CashP,65,5.0
x_IndRel_PM12M1M,65,1.0
x_5DVolSig,64,1.0
x_EPSStab,64,2.0
x_RONA,64,5.0
x_AdjChgEPStoSales,63,4.0
x_IndRel_DepToCapex,63,4.0
x_Chg1YLTDA,63,2.0
x_IndRel_Chg1YOPM,63,2.0
x_IndRel_LTDA,63,6.0
x_BuyToSellRecLess3MEMA,63,3.0
x_SEV,63,5.0
x_IndRel_CashP,63,5.0
x_AnnVol1M,62,8.0
x_IndRel_InvToAst,62,4.0
x_IO_ChgofIO_HF,61,1.0
x_IndRel_DebtChg1Y,61,6.0
x_ChgATO_2,61,2.0
x_IndRel_MaxRetPayoff,61,1.0
x_14DayRSI,61,1.0
x_SharpeRatio,61,1.0
x_LogAssets,61,7.0
x_BVEV,60,5.0
x_InvToAstChg1Y,60,4.0
x_24MResRtnVar,60,1.0
x_IndRel_CapExToAst,60,6.0
x_CVVolPrc30D,60,1.0
x_ShortIntRatio,60,1.0
x_IndRel_CFEV,60,5.0
x_InvToAsset,60,4.0
x_AdjRev3MFY1C,59,3.0
x_5DMoneyFlowVol,59,1.0
x_IndRel_GPMargin,59,4.0
x_FCFP,59,5.0
x_IndRel_PAdjChg1YEPS,59,2.0
x_PM6M,58,1.0
x_AstAdjChg3YEPS,58,2.0
x_IndRel_ROIC,58,6.0
x_STO_6M,57,1.0
x_AdjAccruals,57,4.0
x_Chg1YOCF,57,2.0
x_CapAcqRatio,57,6.0
x_HL1M,57,1.0
x_REToAst_2,57,4.0
x_OCFAst_2,57,4.0
x_IndRel_FwdEPC,57,5.0
x_IndRel_TobinQ,57,6.0
x_PAdjChg1YEPS,56,2.0
x_PSlopeSERR_26W,56,1.0
x_PrcTo260DL,56,1.0
x_RskAdjRS,56,1.0
x_CVVolPrc60D,55,1.0
x_FL,55,6.0
x_ShareChg,55,6.0
x_RecTurn,55,6.0
x_IndRel_EBITDAEV,55,5.0
x_IndRel_DA,54,6.0
x_AstGrwth,54,6.0
x_IndRel_OCFEV,54,5.0
x_6MChgTgtPrcGapEMA,54,3.0
x_ETO,54,4.0
x_YoYChgDA,54,8.0
x_IndRel_CashCycle,54,4.0
x_PTIToNOA,54,4.0
x_AccrualRatioCF,54,4.0
x_IndRel_ChgSalesMargin,53,4.0
x_Adj50DVolSig,52,8.0
x_SalesToInvCap,52,4.0
x_IndRel_Chg1YOCF,52,2.0
x_IndRel_CFROIC,52,6.0
x_CapExToAst,52,6.0
x_TobinQ,52,6.0
x_FCFEqt,52,5.0
x_IndRel_AstP,51,5.0
x_IndRel_FCFEqt,51,5.0
x_AdjEBITDAEV,51,5.0
x_CashEV,51,5.0
x_AstAdjChg1YCF,51,2.0
x_CFEV,51,5.0
x_6MChgTgtPrc,51,3.0
x_IndRel_PM6M,50,1.0
x_IndRel_PTIP,50,5.0
x_CashCycle,50,4.0
x_CFP,50,5.0
x_CFIC,50,4.0
x_IndRel_InvToAsset,50,4.0
x_UnexpectedRecChg,50,4.0
x_IndRel_CFP,50,5.0
x_LTDA,49,6.0
x_AdjAstAdjChg1YFCF,49,2.0
x_Rev3MFY2C,49,3.0
x_IndRel_EP,48,5.0
x_IndRel_NCAP,48,5.0
x_IndRel_OEA,48,4.0
x_IndRel_AccrualRatioBS,47,4.0
x_PAdjChg1YOCF,46,2.0
x_AdjEPSNumRevFY2C,46,3.0
x_4To52WPrcOsc,46,1.0
x_IndRel_OEP,46,5.0
x_IO_TO,46,1.0
x_CashAst,46,5.0
x_RelPrStr_12M,46,1.0
x_CashAdjEV,45,5.0
x_6MChgTgtPrcGap,45,3.0
x_ROEStab,45,2.0
x_IndRel_OCFP,45,5.0
x_StdErr180D,44,1.0
x_GPMargin,44,4.0
x_ROA_2,43,6.0
x_IndRel_PM9M,43,1.0
x_EBITDAEV,43,5.0
x_IndRel_ROE,42,6.0
x_IO_StabofChgHD,42,1.0
x_MVEToTL,41,6.0
x_IndRel_FCFEV,41,5.0
x_IndRel_AssetTurn,41,4.0
x_AccrualRatioBS,40,4.0
x_AssetTurn_2,40,4.0
x_IndRel_CashAst,39,5.0
x_CFAst,38,4.0
x_AstAdjChg1YOCF,38,2.0
x_IndRel_EBITDAP,38,5.0
x_calendarquarter,37,
x_PM9M,36,1.0
x_IndRel_FCFP,36,5.0
x_IndRel_WCAccruals,35,4.0
x_AdjSTO_6M,35,1.0
x_HL52W,35,1.0
x_ROE,34,6.0
x_ConsQPosChgTTMEPS,33,2.0
x_InvToAst,32,4.0
x_52WSlope,32,1.0
x_CQDRItoSales,29,2.0
x_IndRel_ROA,29,6.0
x_DivP,29,5.0
x_DivToCF,28,5.0
x_ConsQPosChginTTMCF,27,2.0
x_PrcTo52WH,26,1.0
x_CQDOHtoSales,26,2.0
x_STO,25,1.0
x_CQPTTMCFtoSales,15,2.0
