feature,importance_mean,importance_std
x_RevEstDisp,468.5,22.5
x_AstGrwth,157.0,11.0
x_AssetTurn_2,153.5,58.5
x_EBITEstDisp,144.0,20.0
x_Chg4QSalesTrend,133.5,20.5
x_SharpeRatio,130.0,12.0
x_SalesAcc,126.5,15.5
x_6MAvgChg1MRecC,112.5,2.5
x_IndRel_ShortIntTrdVol,112.0,0.0
x_Chg1YROA,108.0,33.0
x_MVEToTL,107.5,15.5
x_Chg1YTurnover,106.5,2.5
x_Alpha36M6MPChg,104.0,5.0
x_IndRel_EPSSurpC,103.5,15.5
x_IO_ChgofNumBY,99.0,7.0
x_14DayRSI,98.0,23.0
x_Chg1YAmihud,97.0,16.0
x_5DVolSig,95.5,4.5
x_IO_Concentration,95.0,25.0
x_SUEC,95.0,0.0
x_BVEV,93.5,0.5
x_IO_NAT,91.5,5.5
x_calendarquarter,90.5,30.5
x_AdjEBITP,89.5,22.5
x_ChgATO_2,89.0,8.0
x_IO_BreadthStabHD,87.0,7.0
x_Adj50DVolSig,87.0,0.0
x_IndRel_PM5D,86.5,15.5
x_PM5D,86.5,17.5
x_Chg3YOPM,86.5,5.5
x_DepToCapex,86.0,3.0
x_Alpha18M6MPChg,85.5,5.5
x_InvToAsset,85.5,19.5
x_IO_ChgofIO_AM,84.0,2.0
x_IO_BreadthStabBY,84.0,7.0
x_RecTurn,84.0,9.0
x_IndRel_DebtChg1Y,83.0,4.0
x_130DMinRtn,83.0,5.0
x_IndRel_RecTurn,83.0,18.0
x_IO_StabofChgHD,82.5,5.5
x_CVVolPrc60D,82.5,4.5
x_IO_ChgofIO_HF,82.5,6.5
x_EPSEstDispFY1C,82.5,8.5
x_UnexpectedRecChg,82.0,7.0
x_IO_InvDuration,81.5,3.5
x_IndRel_EPSEstDispFY1C,81.5,14.5
x_BuyToSellRecLess3MEMA,80.5,20.5
x_CashCycle,80.5,6.5
x_IndRel_LTDE,80.0,5.0
x_IndRel_GPMargin,80.0,1.0
x_Chg1YLTDA,79.5,0.5
x_IndRel_ShareChg,78.5,2.5
x_IndRel_CashAst,78.5,15.5
x_ChgSalestoChgEPS,77.5,13.5
x_EPSEstDispFY2C,77.0,21.0
x_HL1M,77.0,21.0
x_IndRel_RONA,76.5,13.5
x_CVVolPrc20D,76.5,15.5
x_AdjSTO_6M,76.0,39.0
x_Chg1YOPM,75.5,12.5
x_EPSStab,75.5,18.5
x_GPMargin,75.5,8.5
x_Beta60M,75.5,3.5
