model,r2,mse,rmse,mae
linear,18.11645900586287,27233.81277395862,86.57702650883219,4.90779329622791
ridge,0.44958721148414155,521.9264220230965,5.494050918717465,0.7819302151983233
lasso,0.0154508946482636,102.863748906113,1.3371585563766526,0.8423660658380724
enet,0.01563143335010983,105.00408391919144,1.3660948018310648,0.8995176491937408
xgb,0.020644168397678065,108.41528352633709,1.4226071029968197,0.8566830183617832
lgbm,0.022382588307543506,100.05093023276272,1.3015325118373475,0.8095495147719186
catboost,0.027868560340921604,95.80427039977677,1.2651549241904354,0.8310138323213295
nn1,0.03108834062648938,104.3501021483858,1.3333611157148484,0.8701609239980651
nn2,0.01995889640649021,108.02652482384562,1.3978645550839721,0.8564979033819877
nn3,0.009408538819210815,131.60580645261086,1.7008709898746739,1.2360282509584042
