feature,importance_mean,importance_std
x_CashP,23.020590667703008,9.84453126329021
x_SalesAcc,-14.935068622718877,3.5650443494793143
x_PAdjChg1YEPS,13.249860341155507,13.987138972613558
x_RONA,-11.88503711849123,6.542839810158385
x_CashEV,-11.261091344922617,11.780093118337797
x_IndRel_BP,11.046478004800065,6.445179342362579
x_IndRel_PTIP,-10.145788714426246,0.31966708685152767
x_LogAssets,8.178024485346656,1.0935053540260284
x_AdjEBITP,7.572127122871592,14.242477031662276
x_AccrualRatioCF,-7.359606100663725,4.214748272195917
x_LogTTMSales,-7.0861679866317075,1.2798210265765118
x_PAdjChg1YSales,6.706648363940565,5.430670492375661
x_BVEV,-6.689332804355534,6.533978330642274
x_EBITMargin,-6.657488990177281,0.30353624613460006
x_IndRel_EBITDAP,-6.532138440745525,7.285432681226854
x_AccrualRatioBS,6.432772085873311,3.7088439982189434
x_IndRel_NCAP,-5.897919755653473,4.896997946578055
x_AdjEBITDAEV,-5.725096405132316,5.784900630347304
x_IndRel_AstP,-5.2406364593033015,0.9673918854755423
x_Alpha36M6MPChg,4.970518190815457,5.075545345549908
x_ChgSalesMargin,-4.781446141049039,4.943461322103575
x_PAdjChg1YOCF,-4.5783217238846055,5.319256941520579
x_CashAst,4.237086702371382,0.6469862151613541
x_ShareChg,4.143134546992494,2.8316570509237153
x_ETO,-4.127622627425112,4.274534657265765
x_IndRel_PAdjChg1YSales,-4.000273837008493,2.8057498590968035
x_IndRel_OCFP,3.9857716261316294,8.90942124880818
x_GPMargin,3.7894511822234653,1.9841458542479573
x_AdjFwdEPC,-3.6718025420581606,0.09139675648389267
x_SalesToEPSChg,-3.6002198237535303,5.62667200935215
x_AdjChgEPStoSales,-3.52565799138633,1.3920539441980873
x_Chg4QSalesTrend,3.502728858715049,3.3524455953015972
x_EBITEstDisp,3.3971878249078618,0.5344633556637737
x_CashAdjEV,3.1986130295804585,4.413119606176598
x_CFIC,-3.101575444621547,2.767748043332641
x_FCFEqt,3.010760766233654,2.3830554863656106
x_AdjAccruals,-2.9464541734976786,2.6092726109037443
x_BP,-2.93700640030881,4.604484852218059
x_STO,-2.8752812009861355,4.553132050215529
x_EPSEstDispFY1C,2.825867366942319,0.4862544759883367
