feature,importance_mean,importance_std
x_RevEstDisp,293.5,8.5
x_SalesAcc,156.0,5.0
x_Alpha18M6MPChg,119.5,1.5
x_RskAdjRS,116.0,15.0
x_IO_NAT,115.0,15.0
x_IO_Concentration,111.0,9.0
x_IO_ChgofNumBY,108.5,3.5
x_IndRel_PM5D,107.0,48.0
x_IO_ChgofIO_AM,105.0,3.0
x_6MAvgChg1MRecC,104.5,10.5
x_Alpha36M6MPChg,103.0,27.0
x_EBITEstDisp,103.0,15.0
x_CVVolPrc60D,102.5,9.5
x_BuyToSellRecLess3MEMA,100.5,9.5
x_SUEC,99.5,3.5
x_Chg1YAmihud,97.5,3.5
x_130DMinRtn,97.5,18.5
x_Adj50DVolSig,97.0,15.0
x_CVVolPrc30D,96.5,10.5
x_5DMoneyFlowVol,95.5,9.5
x_CVVolPrc20D,94.5,9.5
x_IO_ChgofIO_HF,94.0,3.0
x_IndRel_SUEC,94.0,17.0
x_IndRel_ShortIntTrdVol,94.0,9.0
x_AdjFwdFCFPC,93.5,6.5
x_IndRel_EPSEstDispFY1C,90.0,20.0
x_IO_Foreign,89.0,4.0
x_EPSEstDispFY2C,89.0,2.0
x_EPSStab,88.5,7.5
x_IO_BreadthStabHD,88.5,15.5
x_RecTurn,88.5,0.5
x_IO_Level,87.5,0.5
x_Alpha12M6MPChg,87.5,5.5
x_Chg1YROA,87.0,6.0
x_RelPrStr_12M,87.0,3.0
x_ChgATO_2,86.5,1.5
x_SharpeRatio,86.5,8.5
x_6MChgTgtPrcGapEMA,86.0,3.0
x_AstGrwth,86.0,12.0
x_Chg4QSalesTrend,85.5,2.5
x_5DVolSig,85.5,0.5
x_GPMargin,85.0,1.0
x_Chg3YOPM,84.5,14.5
x_AdjAstAdjChg1YFCF,84.0,14.0
x_IO_StabofChgHD,84.0,6.0
x_Chg1YTurnover,83.5,3.5
x_90DCV,82.5,2.5
x_DepToCapex,81.5,8.5
x_Beta60M,81.0,16.0
x_UnexpectedRecChg,81.0,0.0
x_6MChgTgtPrcGap,80.5,5.5
x_PSlopeSERR_26W,80.0,1.0
x_Chg1YLTDA,79.5,5.5
x_IndRel_RecTurn,79.5,12.5
x_RevMagFY1C,79.0,12.0
x_IndRel_FwdEPC,79.0,5.0
x_60MAVGTTMROE,79.0,18.0
x_IndRel_Chg1YOCF,78.5,14.5
x_IndRel_PM1M,78.0,12.0
x_IndRel_PM12M1M,78.0,0.0
x_YoYChgDA,78.0,6.0
x_SalesToInvCap,77.5,4.5
x_IndRel_AssetTurn,77.0,6.0
x_IndRel_CashEV,77.0,7.0
x_IndRel_EPSSurpC,77.0,23.0
x_PM5D,77.0,18.0
x_IndRel_MaxRetPayoff,76.5,20.5
x_SalesToEPSChg,76.5,0.5
x_WCAccruals,75.0,18.0
x_IndRel_DepToCapex,74.5,11.5
x_IndRel_TobinQ,74.0,12.0
x_ShareChg,74.0,2.0
x_AdjRevMagC,74.0,2.0
x_CashAst,74.0,0.0
x_FCFP,74.0,15.0
x_LogTTMSales,73.0,3.0
x_IndRel_LTDA,72.5,12.5
x_IndRel_SEV,72.5,8.5
x_ChgSalesMargin,72.5,12.5
x_IndRel_ROIC,71.5,12.5
x_STO_6M,71.5,5.5
x_calendarquarter,71.5,21.5
x_IO_BreadthStabBY,71.5,13.5
x_EPSToOCFChg,71.0,0.0
x_IndRel_BP,71.0,2.0
x_PAdjChg1YSales,70.5,27.5
x_IndRel_PM9M,70.5,0.5
x_StdErr180D,70.5,15.5
x_ChgSalestoChgEPS,70.0,13.0
x_IndRel_ROA,70.0,10.0
x_IndRel_RONA,70.0,9.0
x_RONA,69.5,8.5
x_AnnVol1M,69.5,16.5
x_IndRel_PM6M,69.0,5.0
x_REToAst_2,68.5,10.5
x_EPSNumRevFY1C,68.0,1.0
x_IndRel_PTMargin,68.0,3.0
x_IndRel_Chg1YOPM,67.5,0.5
x_IndRel_InvToAsset,67.5,8.5
x_12QTrendTTMEPS,67.0,1.0
x_IndRel_TotalAccruals,67.0,9.0
x_InvToAstChg1Y,66.5,3.5
x_CashCycle,66.5,2.5
x_IndRel_DA,66.0,8.0
x_IndRel_FCFEV,66.0,1.0
x_Chg1YOPM,65.5,5.5
x_6MChgTgtPrc,65.0,5.0
x_IndRel_EBITDAEV,65.0,12.0
x_IO_Level_AM,65.0,10.0
x_PrcTo52WH,64.0,1.0
x_IndRel_CashCycle,63.5,6.5
x_14DayRSI,63.5,9.5
x_PM1M,63.5,12.5
x_InvToAsset,63.5,18.5
x_MaxRetPayoff,63.0,12.0
x_ShortIntRatio,63.0,11.0
x_IndRel_CapExToAst,62.5,11.5
x_IndRel_LTDE,62.5,13.5
x_DebtChg1Y,62.5,3.5
x_IndRel_WCAccruals,62.0,9.0
x_PAdjChg3YSales,61.5,5.5
x_PM6M,61.0,8.0
x_LogAssets,61.0,5.0
x_PrcTo260DL,60.5,16.5
x_FCFEqt,60.0,5.0
x_IndRel_FwdFCFPC,60.0,11.0
x_EBITMargin,59.5,4.5
x_IndRel_InvToAst,59.0,10.0
x_PA52WL20DLag,59.0,6.0
x_ETO,58.5,14.5
x_Alpha60M,58.5,6.5
x_AdjAccruals,58.0,6.0
x_IO_InvDuration,58.0,5.0
x_IndRel_CFROIC,58.0,8.0
x_CashBurn,58.0,3.0
x_EPSEstDispFY1C,58.0,7.0
x_AssetTurn_2,58.0,14.0
x_BVEV,57.5,11.5
x_IndRel_OEA,57.5,1.5
x_52WSlope,57.5,10.5
x_MVEToTL,57.5,7.5
x_AnnVol12M,57.0,5.0
x_LogUnadjPrice,57.0,2.0
x_4To52WPrcOsc,56.5,11.5
x_IndRel_DebtChg1Y,56.5,7.5
x_IndRel_AdjAccruals,56.5,0.5
x_AdjEBITP,56.5,1.5
x_AdjEPSNumRevFY2C,55.5,10.5
x_ROEStab,55.0,0.0
x_HL52W,55.0,6.0
