model,r2,mse,rmse,mae
linear,484.783868978622,675257.4580920751,514.0769768571505,17.4730271856263
ridge,6.643819432936252,9186.983488976717,45.39449722670547,1.592597955448685
lasso,0.01979307731573261,111.75659996205052,1.4674559433610084,0.8610842359009423
enet,0.019517926466189824,111.40915455675695,1.4631938978486025,0.8700973321810952
xgb,0.0377545620061917,72.44103184145713,0.9677160471947327,0.43765542204992247
lgbm,0.04000379261795826,87.23721649953417,1.1533047787081752,0.4845585592125293
catboost,0.025601579362459836,79.35790547628021,1.0582689524810127,0.4539645541073017
nn1,0.02474456382998549,114.867757933239,1.5027265243565577,0.9810379682498899
nn2,0.025099563601028597,104.08000172970561,1.3655956727264142,0.7988883208368501
nn3,0.02209466770478966,96.3486935973756,1.2223051130618356,0.828104932480655
