feature,importance,feature_category
x_EBITEstDisp,399,3.0
x_AdjFwdEPC,314,5.0
x_SUEC,266,3.0
x_EPSEstDispFY1C,241,3.0
x_EPSEstDispFY2C,238,3.0
x_RevMagFY1C,195,3.0
x_AdjRevMagC,187,3.0
x_IndRel_EPSEstDispFY1C,135,3.0
x_IndRel_EPSSurpC,128,3.0
x_AnnVol12M,123,8.0
x_EBITMargin,105,4.0
x_Chg1YOPM,97,2.0
x_LogUnadjPrice,96,1.0
x_AdjRev3MFY1C,93,3.0
x_SEV,93,5.0
x_RevEstDisp,93,3.0
x_AdjEPSNumRevFY1C,91,3.0
x_SalesAcc,89,2.0
x_PAdjChg1YSales,89,2.0
x_SalesToEPSChg,89,4.0
x_BP,89,5.0
x_PAdjChg3YEPS,89,2.0
x_IO_InvDuration,88,1.0
x_LogTTMSales,88,7.0
x_EPSStab,87,2.0
x_AdjFwdFCFPC,86,5.0
x_Alpha60M,85,1.0
x_IndRel_SolvencyRatio,84,5.0
x_Rev3MFY2C,84,3.0
x_IO_Concentration,84,1.0
x_AdjEBITP,84,5.0
x_IO_ChgofNumBY,83,1.0
x_IO_Level_AM,81,1.0
x_IndRel_CashCycle,81,4.0
x_CashCycle,80,4.0
x_ChgSalestoChgEPS,80,4.0
x_IO_Foreign,80,1.0
x_CashP,80,5.0
x_IndRel_Chg1YOPM,79,2.0
x_IndRel_SEV,79,5.0
x_CFP,79,5.0
x_AdjAccruals,79,4.0
x_WCAccruals,78,4.0
x_60MAVGTTMROE,78,6.0
x_RecTurn,78,6.0
x_PAdjChg1YOCF,78,2.0
x_GPMargin,77,4.0
x_UnexpectedRecChg,77,4.0
x_PM5D,76,1.0
x_PrcTo260DL,76,1.0
x_IndRel_FwdEPC,76,5.0
x_CVVolPrc30D,75,1.0
x_IndRel_ShortIntTrdVol,74,1.0
x_Chg3YOPM,73,2.0
x_IO_ChgofIO_AM,72,1.0
x_IO_NAT,72,1.0
x_6MAvgChg1MRecC,72,3.0
x_MaxRetPayoff,71,1.0
x_60MAVGTTMROA,71,6.0
x_InvToAstChg1Y,71,4.0
x_FCFP,71,5.0
x_PAdjChg1YEPS,71,2.0
x_IndRel_SUEC,71,3.0
x_52WVPT20DLag,70,1.0
x_EPSNumRevFY1C,70,3.0
x_12QTrendTTMEPS,70,2.0
x_BVEV,70,5.0
x_AnnVol1M,70,8.0
x_CashEV,69,5.0
x_InvToAsset,69,4.0
x_IndRel_DepToCapex,68,4.0
x_PM1M,68,1.0
x_Chg1YTurnover,68,1.0
x_IO_Level,68,1.0
x_REToAst_2,68,4.0
x_LogAssets,67,7.0
x_Chg4QSalesTrend,67,2.0
x_ShortIntRatio,67,1.0
x_CapAcqRatio,66,6.0
x_IndRel_TobinQ,66,6.0
x_ChgATO_2,66,2.0
x_ETO,65,4.0
x_IndRel_FwdFCFPC,65,5.0
x_IndRel_PM5D,65,1.0
x_Chg1YAmihud,65,8.0
x_130DMinRtn,64,8.0
x_AstAdjChg3YEPS,64,2.0
x_EPSToOCFChg,64,4.0
x_IndRel_OEP,64,5.0
x_Alpha18M6MPChg,64,1.0
x_RONA,64,5.0
x_IndRel_CashAst,64,5.0
x_IndRel_PTMargin,64,6.0
x_IndRel_AdjAccruals,63,4.0
x_RskAdjRS,63,1.0
x_IndRel_MaxRetPayoff,63,1.0
x_STO_6M,63,1.0
x_IO_ChgofIO_HF,62,1.0
x_AdjChgEPStoSales,62,4.0
x_IndRel_SP,62,5.0
x_ShareChg,62,6.0
x_IndRel_TotalAccruals,62,4.0
x_IndRel_RecTurn,61,6.0
x_IndRel_EBITDAEV,61,5.0
x_IndRel_InvToAsset,60,4.0
x_AdjEPSNumRevFY2C,60,3.0
x_IndRel_GPMargin,60,4.0
x_Beta60M,60,8.0
x_calendarquarter,60,
x_IndRel_ROA,60,6.0
x_DebtChg1Y,60,6.0
x_BuyToSellRecLess3MEMA,60,3.0
x_IndRel_EBITDAP,59,5.0
x_IndRel_CapExToAst,59,6.0
x_IndRel_CFROIC,59,6.0
x_IndRel_CFEV,59,5.0
x_PTIToNOA,59,4.0
x_IndRel_InvToAst,59,4.0
x_90DCV,58,8.0
x_IndRel_ShareChg,58,6.0
x_IndRel_PAdjChg1YEPS,58,2.0
x_IndRel_ChgSalesMargin,58,4.0
x_ChgSalesMargin,58,4.0
x_IndRel_BP,58,5.0
x_OCFAst_2,58,4.0
x_IndRel_RONA,58,5.0
x_MVEToTL,57,6.0
x_IndRel_LTDE,57,6.0
x_CVVolPrc60D,56,1.0
x_IndRel_PM9M,56,1.0
x_IndRel_Chg1YOCF,56,2.0
x_IndRel_AstP,56,5.0
x_IndRel_ROIC,56,6.0
x_6MChgTgtPrcGapEMA,56,3.0
x_IndRel_DivP,56,5.0
x_IndRel_LTDA,55,6.0
x_IndRel_FCFP,55,5.0
x_Alpha12M6MPChg,55,1.0
x_IndRel_DA,55,6.0
x_IndRel_FCFEV,54,5.0
x_ConsQPosChgTTMEPS,54,2.0
