model,r2,mse,rmse,mae
linear,4.043431593206853,6405.585205426434,34.147053376241416,2.760547152590425
ridge,1.8771030033447484,3002.3205901353135,20.620547172343155,2.067811308720476
lasso,0.015156341471835897,53.04193314337614,0.6941079302400488,0.5958042588281433
enet,0.01355359568277554,49.66400016076767,0.6513745475229099,0.549853735463539
xgb,0.02339424899565566,46.95967710113212,0.6196739098118782,0.4466565759639791
lgbm,0.02271083196200624,38.720734436984216,0.50543520574751,0.5395061408009544
catboost,0.015686301727209324,46.671494834342916,0.6166652129609973,0.4506199002675279
nn1,0.016437413588263967,48.90319871752094,0.6454670380508063,0.5465876289448712
nn2,0.023748664363907542,46.559241401915685,0.6124039790158119,0.5623741783076848
nn3,0.02286257359630234,63.03748608569722,0.8093133724267297,0.43052393280846224
