feature,importance_mean,importance_std
x_EBITEstDisp,192.0,46.0
x_SUEC,141.0,4.0
x_EPSEstDispFY1C,134.0,1.0
x_Alpha18M6MPChg,123.0,0.0
x_IO_ChgofIO_AM,121.5,5.5
x_Alpha36M6MPChg,119.0,3.0
x_6MAvgChg1MRecC,117.5,24.5
x_IO_ChgofNumBY,115.5,10.5
x_calendarquarter,113.5,43.5
x_Alpha12M6MPChg,112.5,9.5
x_IndRel_EPSEstDispFY1C,110.0,2.0
x_Chg1YAmihud,106.0,22.0
x_CVVolPrc60D,105.5,14.5
x_IO_Concentration,105.5,16.5
x_Chg1YTurnover,105.0,9.0
x_6MChgTgtPrcGapEMA,101.0,10.0
x_6MChgTgtPrcGap,99.5,15.5
x_AdjFwdEPC,99.0,4.0
x_IO_NAT,99.0,15.0
x_AdjFwdFCFPC,98.0,6.0
x_BuyToSellRecLess3MEMA,97.5,8.5
x_IndRel_ShortIntTrdVol,97.5,7.5
x_IO_BreadthStabHD,97.0,8.0
x_BP,95.5,22.5
x_5DMoneyFlowVol,95.5,5.5
x_IO_Foreign,95.5,22.5
x_CVVolPrc20D,93.5,2.5
x_Adj50DVolSig,93.5,12.5
x_IO_ChgofIO_HF,93.0,5.0
x_SharpeRatio,92.5,26.5
x_EPSEstDispFY2C,92.0,4.0
x_SalesToEPSChg,91.5,1.5
x_RevEstDisp,91.0,6.0
x_130DMinRtn,91.0,8.0
x_ShareChg,90.5,16.5
x_Chg1YOPM,89.0,1.0
x_12QTrendTTMEPS,88.0,4.0
x_SalesAcc,87.0,8.0
x_IO_StabofChgHD,86.0,23.0
x_AnnVol1M,86.0,9.0
x_AstGrwth,85.5,4.5
x_RevMagFY1C,85.0,12.0
x_MaxRetPayoff,84.5,24.5
x_IndRel_CFROIC,84.5,16.5
x_LogUnadjPrice,83.5,24.5
x_IndRel_PM1M,83.5,7.5
x_IndRel_SUEC,83.5,16.5
x_HL1M,83.5,12.5
x_IndRel_DepToCapex,82.5,0.5
x_FCFP,82.5,4.5
x_RskAdjRS,82.5,10.5
x_Chg1YROA,81.5,5.5
x_IndRel_InvToAst,80.5,20.5
x_YoYChgDA,80.0,9.0
x_AdjRevMagC,79.5,8.5
x_IndRel_Chg1YOPM,79.0,7.0
x_ChgSalestoChgEPS,78.5,13.5
x_WCAccruals,78.5,3.5
x_Beta60M,78.0,5.0
x_PAdjChg1YSales,78.0,5.0
x_EPSStab,78.0,7.0
x_PM1M,78.0,15.0
x_IndRel_LTDA,77.5,0.5
x_UnexpectedRecChg,77.5,1.5
x_IndRel_PM6M,77.0,13.0
x_IndRel_LTDE,77.0,1.0
x_IndRel_CapExToAst,77.0,15.0
x_PM5D,76.5,3.5
x_IndRel_PM5D,76.5,0.5
x_14DayRSI,76.5,3.5
x_RONA,76.0,0.0
x_IndRel_RONA,75.5,2.5
x_90DCV,75.0,26.0
x_STO_6M,74.5,3.5
x_IndRel_DA,74.5,5.5
x_AdjAstAdjChg1YFCF,74.5,13.5
x_CashBurn,73.0,8.0
x_CVVolPrc30D,73.0,2.0
x_IndRel_SolvencyRatio,73.0,3.0
x_RelPrStr_12M,72.5,9.5
x_IndRel_PM9M,72.0,13.0
x_IndRel_FwdEPC,71.0,8.0
x_IndRel_RecTurn,70.5,5.5
x_DepToCapex,70.0,0.0
x_IndRel_EPSToSalesChg1Y,70.0,8.0
x_IndRel_ROA,69.5,6.5
x_5DVolSig,69.5,5.5
x_IO_Level_AM,68.5,5.5
x_6MChgTgtPrc,68.0,10.0
x_IO_Level,67.5,2.5
x_IndRel_FCFEqt,67.5,13.5
x_PAdjChg3YEPS,67.5,0.5
x_PSlopeSERR_26W,67.0,4.0
x_ROEStab,67.0,1.0
x_IndRel_TobinQ,66.5,9.5
x_ChgATO_2,66.0,13.0
x_Chg3YOPM,66.0,9.0
x_EPSToOCFChg,65.5,1.5
x_Chg4QSalesTrend,65.0,10.0
x_IO_TO,65.0,15.0
x_PM6M,65.0,9.0
x_EPSNumRevFY1C,64.5,5.5
x_InvToAsset,64.5,14.5
x_IO_InvDuration,64.0,8.0
x_IndRel_ShareChg,64.0,12.0
x_IndRel_WCAccruals,64.0,3.0
x_IndRel_CashEV,63.5,1.5
x_ChgSalesMargin,63.5,4.5
x_RecTurn,63.5,16.5
x_IndRel_AccrualRatioCF,63.5,1.5
x_LogTTMSales,63.5,5.5
x_IndRel_InvToAsset,63.0,4.0
x_GPMargin,63.0,14.0
x_AdjEBITDAEV,62.5,3.5
x_PAdjChg1YOCF,62.0,9.0
x_Chg1YLTDA,62.0,1.0
x_IO_BreadthStabBY,62.0,2.0
x_StdErr180D,61.0,7.0
x_IndRel_ROE,61.0,3.0
x_IndRel_SEV,61.0,7.0
x_EBITMargin,61.0,10.0
x_IndRel_AccrualRatioBS,61.0,11.0
x_IndRel_FwdFCFPC,60.5,6.5
x_IndRel_PM12M1M,60.0,6.0
x_AdjAccruals,60.0,12.0
x_ShortIntRatio,59.5,18.5
x_BVEV,59.5,1.5
x_60MAVGTTMROE,59.0,5.0
x_52WSlope,59.0,10.0
x_InvToAst,58.5,3.5
x_PrcTo52WH,58.0,6.0
x_IndRel_EPSSurpC,58.0,4.0
x_TobinQ,58.0,10.0
x_SEV,57.5,4.5
x_ROA_2,57.5,6.5
x_IndRel_CashAst,57.5,10.5
x_IndRel_Chg1YOCF,57.5,9.5
x_InvToAstChg1Y,57.0,15.0
x_AdjEBITP,57.0,1.0
x_EBITDAEV,57.0,4.0
x_PM9M,57.0,9.0
x_CashP,57.0,1.0
x_IndRel_CashCycle,56.5,17.5
x_60MAVGTTMROA,56.5,2.5
x_IndRel_ChgSalesMargin,56.0,7.0
x_IndRel_EBITDAEV,56.0,9.0
x_IndRel_OCFEV,56.0,6.0
x_IndRel_ROIC,56.0,6.0
x_Chg1YOCF,56.0,10.0
x_PAdjChg3YSales,56.0,5.0
x_IndRel_DivP,55.5,2.5
x_ETO,55.5,4.5
x_AccrualRatioCF,55.5,3.5
x_CapAcqRatio,55.5,5.5
x_LogAssets,55.0,6.0
x_IndRel_AdjAccruals,54.5,2.5
x_HL52W,54.0,11.0
x_IndRel_MaxRetPayoff,54.0,11.0
x_PA52WL20DLag,53.5,6.5
x_OCFAst_2,53.5,4.5
x_IndRel_DebtChg1Y,53.0,7.0
x_ROE,53.0,5.0
x_AdjRev3MFY1C,52.5,0.5
x_AdjChgEPStoSales,52.5,5.5
x_IndRel_FCFEV,52.0,5.0
x_REToAst_2,52.0,12.0
x_AnnVol12M,52.0,7.0
x_DebtChg1Y,51.5,5.5
x_IndRel_TotalAccruals,51.5,3.5
x_Rev3MFY2C,51.0,5.0
x_AstAdjChg3YEPS,49.0,2.0
x_IndRel_CashP,48.5,3.5
x_52WVPT20DLag,48.0,4.0
x_PTIToNOA,47.5,10.5
x_CashCycle,47.5,4.5
x_PAdjChg1YEPS,47.5,4.5
x_FCFEqt,47.0,2.0
x_CFP,47.0,3.0
x_IndRel_GPMargin,47.0,4.0
x_IndRel_CFEV,47.0,9.0
x_CashAst,46.5,0.5
x_Alpha60M,46.5,3.5
x_PrcTo260DL,46.0,7.0
x_SalesToInvCap,46.0,2.0
x_IndRel_AssetTurn,45.5,5.5
x_AccrualRatioBS,45.5,3.5
x_IndRel_AstP,45.0,9.0
x_AstAdjChg1YCF,45.0,8.0
x_STO,44.0,7.0
x_ConsQPosChgTTMEPS,44.0,18.0
x_IndRel_OEA,44.0,9.0
x_IndRel_BP,43.5,1.5
x_DivToCF,43.5,7.5
x_IndRel_NCAP,43.5,11.5
x_FL,43.0,5.0
x_CapExToAst,42.5,3.5
x_AstAdjChg1YOCF,42.5,0.5
x_CashAdjEV,41.5,6.5
x_AdjEPSNumRevFY1C,41.5,6.5
x_IndRel_SP,41.5,8.5
x_LTDA,41.5,7.5
x_IndRel_PTMargin,41.0,7.0
x_CFEV,40.5,10.5
x_4To52WPrcOsc,40.0,16.0
x_24MResRtnVar,39.5,4.5
x_ConsQPosChginTTMCF,39.5,8.5
x_CashEV,39.5,1.5
x_IndRel_PAdjChg1YEPS,39.0,2.0
x_CFIC,39.0,15.0
x_AdjEPSNumRevFY2C,37.5,1.5
x_AssetTurn_2,37.0,1.0
x_IndRel_CFP,36.5,5.5
x_IndRel_PAdjChg1YSales,36.0,4.0
x_IndRel_EBITDAP,35.5,3.5
x_MVEToTL,35.0,8.0
x_CQDOHtoSales,34.0,3.0
x_IndRel_EP,34.0,5.0
x_CQPTTMCFtoSales,33.0,0.0
x_IndRel_PTIP,32.5,8.5
x_DivP,32.5,0.5
x_IndRel_OEP,32.0,1.0
x_IndRel_FCFP,31.5,1.5
