feature,importance,feature_category
x_RevEstDisp,878,3.0
x_Chg4QSalesTrend,213,2.0
x_SalesAcc,200,2.0
x_ChgSalesMargin,139,4.0
x_GPMargin,128,4.0
x_EBITEstDisp,122,3.0
x_IO_Foreign,118,1.0
x_CashAst,109,5.0
x_Chg1YOPM,108,2.0
x_RecTurn,105,6.0
x_SUEC,104,3.0
x_CashCycle,102,4.0
x_LogTTMSales,102,7.0
x_EPSEstDispFY2C,101,3.0
x_DepToCapex,100,4.0
x_AdjChgEPStoSales,100,4.0
x_CashBurn,96,4.0
x_CapExToAst,96,6.0
x_AdjEPSNumRevFY1C,95,3.0
x_IndRel_MaxRetPayoff,95,1.0
x_IndRel_RONA,93,5.0
x_AdjRev3MFY1C,92,3.0
x_WCAccruals,91,4.0
x_EPSToOCFChg,91,4.0
x_AdjFwdFCFPC,90,5.0
x_UnexpectedRecChg,88,4.0
x_PAdjChg1YSales,88,2.0
x_IndRel_InvToAst,87,4.0
x_12QTrendTTMEPS,87,2.0
x_EPSEstDispFY1C,87,3.0
x_EPSNumRevFY1C,86,3.0
x_InvToAstChg1Y,85,4.0
x_PAdjChg3YSales,84,2.0
x_RevMagFY1C,83,3.0
x_FCFP,83,5.0
x_IO_Concentration,82,1.0
x_52WVPT20DLag,81,1.0
x_IndRel_CashP,80,5.0
x_IO_Level_AM,80,1.0
x_IndRel_PM6M,79,1.0
x_PAdjChg1YOCF,79,2.0
x_IndRel_PM12M1M,78,1.0
x_IndRel_PAdjChg1YSales,77,2.0
x_IO_InvDuration,77,1.0
x_IndRel_OEP,77,5.0
x_InvToAsset,76,4.0
x_AstAdjChg3YEPS,76,2.0
x_AstGrwth,76,6.0
x_SEV,75,5.0
x_IndRel_RecTurn,74,6.0
x_IndRel_ShareChg,74,6.0
x_AdjFwdEPC,74,5.0
x_STO_6M,73,1.0
x_LogAssets,73,7.0
x_Chg3YOPM,73,2.0
x_DivP,72,5.0
x_BVEV,72,5.0
x_EBITMargin,71,4.0
x_LogUnadjPrice,71,1.0
x_Beta60M,71,8.0
x_IndRel_SolvencyRatio,70,5.0
x_IndRel_ROA,70,6.0
x_IO_ChgofNumBY,70,1.0
x_PAdjChg3YEPS,70,2.0
x_ChgSalestoChgEPS,69,4.0
x_AdjEBITP,69,5.0
x_AccrualRatioBS,69,4.0
x_ChgATO_2,69,2.0
x_IndRel_FCFP,69,5.0
x_AdjRevMagC,69,3.0
x_ShortIntRatio,69,1.0
x_IndRel_TotalAccruals,68,4.0
x_130DMinRtn,68,8.0
x_IndRel_EP,68,5.0
x_AnnVol12M,67,8.0
x_IndRel_EPSSurpC,67,3.0
x_PrcTo260DL,66,1.0
x_Chg1YLTDA,66,2.0
x_5DVolSig,66,1.0
x_IO_Level,65,1.0
x_24MResRtnVar,65,1.0
x_CapAcqRatio,65,6.0
x_AstAdjChg1YOCF,65,2.0
x_IndRel_CashAst,64,5.0
x_Chg1YOCF,64,2.0
x_IndRel_DebtChg1Y,64,6.0
x_6MAvgChg1MRecC,63,3.0
x_Alpha60M,63,1.0
x_AdjAstAdjChg1YFCF,63,2.0
x_6MChgTgtPrcGap,63,3.0
x_IndRel_PM1M,63,1.0
