model,r2,mse,rmse,mae
linear,88.52464465474542,52914.10205860063,126.95592168694827,5.904696911266095
ridge,6.240182553799415,3157.6622251876306,25.294924621737668,1.5587240366009587
lasso,0.009739342762709036,30.593933373519846,0.6656427525826222,0.4814564713886156
enet,0.009695646659200136,30.89365818718289,0.6736020517183238,0.49068044444612124
xgb,0.018665012549052146,26.95426338700527,0.5943116643329264,0.3523125329089887
lgbm,0.030636495088361065,19.780222050274556,0.4338772017964791,0.3183356351218066
catboost,0.016031432162466677,26.88204953909714,0.5996872871724362,0.4168913092446238
nn1,0.028504665311253678,39.64922790917638,0.8462971936086499,0.6210055046897958
nn2,0.03349344857696854,31.211892565052548,0.6730219269988095,0.4805244870631702
nn3,0.03745685857547212,30.527476114955835,0.6430762071190783,0.4592509637194394
