model,r2,mse,rmse,mae
linear,-40.117851408596735,379.900452481346,11.879611852788958,2.6545845482093653
ridge,-1.413782345627728,22.50333463684439,4.541821191800781,2.3369033147168263
lasso,-0.0007677218905235872,9.408233400313694,3.066936476775137,2.3883673796706026
enet,0.029128081927556847,9.127366122465242,3.0207948658619386,2.346414581566944
xgb,0.20531243131048998,7.474307664263394,2.7331985493481725,2.0973231896529834
lgbm,0.19952957621234876,7.528937535423386,2.7430990936591435,2.1013174515996758
catboost,0.22627614717614436,7.277371221315475,2.6968331233251743,2.0620430518206363
nn1,0.0782352864603795,8.658663206703817,2.94114900984646,2.1951104723409363
nn2,0.12113414402268403,8.259017932379866,2.873295277595976,2.177347699618374
nn3,0.08732487374980824,8.572280045224684,2.927595697908938,2.22122976933861
